Age,Attrition,DistanceFromHome,Education,EmployeeID,JobLevel,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Research & Development,Department_Sales,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Male,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Married,MaritalStatus_Single,in_mean_minutes,out_mean_minutes,work_duration_mean_minutes,in_std_minutes,out_std_minutes,missing_in_rate,missing_out_rate,valid_days_count,late_arrival_rate,early_leave_rate,time_features_imputed
40,0,2,4,78,4,50330,2.0,14,2,6.0,6,4,0,2,2.0,4.0,2.0,3,3,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,600.5657287157288,1195.4121933621934,594.8464646464646,18.524287695446468,24.82292869669671,0.11494252873563218,0.11494252873563218,231,0.5367965367965368,0.0,0
29,1,29,3,79,1,23070,1.0,13,1,7.0,0,7,0,7,2.0,1.0,2.0,3,3,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,599.2263768115943,1227.893695652174,628.6673188405797,17.21039758318835,26.66179932133375,0.11877394636015326,0.11877394636015326,230,0.4652173913043478,0.0,0
29,0,8,3,80,3,25870,0.0,22,2,4.0,3,3,2,2,2.0,4.0,3.0,3,4,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,600.5940725244072,1015.010390516039,414.4163179916318,15.732947387089112,22.54330406166743,0.0842911877394636,0.0842911877394636,239,0.5648535564853556,0.008368200836820083,0
30,0,10,3,81,2,55070,1.0,12,2,10.0,2,10,1,2,4.0,3.0,3.0,2,3,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,599.3503591954022,1054.6959051724139,455.3455459770115,16.320643423171834,23.974561408958284,0.1111111111111111,0.1111111111111111,232,0.46551724137931033,0.004310344827586207,0
27,0,11,2,82,1,43930,1.0,18,1,8.0,2,8,0,7,2.0,2.0,3.0,2,3,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,599.6556010928962,964.4390710382512,364.78346994535514,17.129915127504802,26.417481565885748,0.06513409961685823,0.06513409961685823,244,0.5,0.42213114754098363,0
37,0,1,4,83,2,133480,7.0,14,0,8.0,4,6,0,4,4.0,4.0,2.0,3,3,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,599.9069209039548,959.9736581920904,360.0667372881356,16.75950558779648,24.7299681685007,0.09578544061302682,0.09578544061302682,236,0.4661016949152542,0.4830508474576271,0
38,0,28,4,84,1,65830,0.0,12,0,12.0,1,11,2,9,3.0,4.0,3.0,3,3,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,601.6517906336088,1140.6391873278237,538.9873966942149,16.964646720940316,24.6468699095859,0.07279693486590039,0.07279693486590039,242,0.5578512396694215,0.0,0
31,0,6,3,85,3,81030,1.0,15,1,11.0,5,11,4,10,3.0,4.0,3.0,3,3,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,598.7016806722689,1224.2727591036416,625.5710784313726,16.632787703600737,25.613789835173538,0.08812260536398467,0.08812260536398467,238,0.5042016806722689,0.0,0
29,0,3,4,86,3,39780,1.0,11,0,7.0,0,7,1,7,4.0,2.0,3.0,3,3,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,598.741325136612,1101.9928961748633,503.25157103825137,17.263101189037304,23.69641751616237,0.06513409961685823,0.06513409961685823,244,0.45491803278688525,0.0,0
35,0,16,2,87,3,25440,0.0,13,1,17.0,3,16,0,13,3.0,2.0,3.0,4,3,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,597.480329041488,1072.2026466380544,474.7223175965665,16.686165405368794,24.294567883483566,0.10727969348659004,0.10727969348659004,233,0.45493562231759654,0.0,0
23,0,20,4,88,1,53990,1.0,23,0,4.0,2,4,0,2,3.0,4.0,2.0,2,4,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,601.1028832630099,1027.420393811533,426.3175105485232,16.21682772009278,24.633266513953377,0.09195402298850575,0.09195402298850575,237,0.5274261603375527,0.004219409282700422,0
41,0,9,2,89,1,54870,6.0,19,2,8.0,0,5,1,2,4.0,2.0,3.0,3,3,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,600.9698047419804,1182.2877963737797,581.3179916317991,17.18508043073488,24.452886130849606,0.0842911877394636,0.0842911877394636,239,0.5188284518828452,0.0,0
47,0,1,3,90,2,68340,3.0,16,1,5.0,2,0,0,0,2.0,3.0,3.0,4,3,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,599.3419804741981,1065.5628312412832,466.22085076708504,17.578173259648146,25.418023299035625,0.0842911877394636,0.0842911877394636,239,0.45188284518828453,0.0,0
42,0,3,4,91,1,10910,2.0,22,0,16.0,0,1,0,0,1.0,4.0,3.0,1,4,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,600.0707454289733,977.1275668073135,377.0568213783404,16.16197219852627,23.87683718759114,0.09195402298850575,0.09195402298850575,237,0.4810126582278481,0.25316455696202533,0
29,0,22,4,92,2,57360,1.0,22,0,4.0,1,4,0,2,4.0,3.0,2.0,2,4,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,601.0906294706724,979.4571530758226,378.3665236051502,17.522615700874294,25.711777491528675,0.10727969348659004,0.10727969348659004,233,0.5665236051502146,0.22317596566523606,0
42,0,7,4,93,3,22260,0.0,12,1,4.0,3,3,1,0,3.0,3.0,3.0,2,3,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,600.9085526315788,1130.8036549707604,529.8951023391813,16.57585933748155,25.28335448458155,0.12643678160919541,0.12643678160919541,228,0.5350877192982456,0.0,0
32,0,2,3,94,2,57470,1.0,13,0,8.0,0,8,0,7,3.0,2.0,3.0,3,3,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,600.1075757575758,1063.4502164502164,463.3426406926407,16.62452626446199,25.318957423744944,0.11494252873563218,0.11494252873563218,231,0.4675324675324675,0.0,0
48,0,13,4,95,4,98540,3.0,16,1,15.0,2,0,0,0,1.0,3.0,1.0,2,3,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,598.6007868383405,1037.6495708154507,439.0487839771102,16.841785550174407,23.571309885520176,0.10727969348659004,0.10727969348659004,233,0.49356223175965663,0.0,0
37,0,8,5,96,2,54670,4.0,12,0,13.0,2,7,6,7,3.0,1.0,3.0,3,3,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,598.7618083670716,1246.6575573549255,647.8957489878543,16.077802909612533,23.377131011040127,0.05363984674329502,0.05363984674329502,247,0.43724696356275305,0.0,0
30,0,25,4,97,1,53800,7.0,21,1,4.0,0,2,2,2,4.0,3.0,4.0,3,4,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,598.3155102040815,1222.3973469387754,624.0818367346939,16.76683172130054,24.737885362595748,0.06130268199233716,0.06130268199233716,245,0.4489795918367347,0.0,0
26,0,28,3,98,5,51510,1.0,15,3,8.0,3,8,7,7,3.0,3.0,3.0,3,3,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,599.764951989026,959.4245541838134,359.6596021947874,16.741316720120825,24.42176825426409,0.06896551724137931,0.06896551724137931,243,0.48148148148148145,0.4897119341563786,0
42,0,2,2,99,1,21330,3.0,13,2,14.0,2,1,0,0,1.0,4.0,3.0,3,3,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,599.2794979079497,966.0661087866108,366.78661087866107,16.189862086730923,25.9989531439265,0.0842911877394636,0.0842911877394636,239,0.4602510460251046,0.40585774058577406,0
21,1,9,3,100,4,178750,1.0,12,0,3.0,5,3,1,2,1.0,2.0,3.0,2,3,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,599.9852459016394,1087.999931693989,488.0146857923497,15.091739989054172,23.184637832155357,0.06513409961685823,0.06513409961685823,244,0.4918032786885246,0.0,0
36,0,28,3,101,2,24320,4.0,22,0,7.0,4,1,0,0,4.0,4.0,3.0,1,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,598.3727729885057,1036.7426724137931,438.3698994252874,17.03121429996157,25.902391129545574,0.1111111111111111,0.1111111111111111,232,0.49137931034482757,0.0,0
36,0,6,3,102,2,47710,4.0,13,1,16.0,2,13,1,12,1.0,4.0,3.0,3,3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,599.6502801120448,1025.9521008403362,426.3018207282914,16.98034342242589,25.1617539336107,0.08812260536398467,0.08812260536398467,238,0.4831932773109244,0.012605042016806723,0
57,0,21,4,103,5,191610,2.0,18,0,15.0,2,3,1,2,4.0,3.0,3.0,1,3,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,600.3865248226949,980.0502836879432,379.66375886524827,15.600828592780376,24.55536131173692,0.09961685823754789,0.09961685823754789,235,0.5148936170212766,0.2127659574468085,0
40,0,8,3,104,2,50870,3.0,14,1,10.0,3,7,1,7,4.0,3.0,3.0,3,3,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,600.0882689556508,1087.7989985693848,487.71072961373386,17.234945279893243,24.55773328950546,0.10727969348659004,0.10727969348659004,233,0.49356223175965663,0.0,0
21,0,1,5,105,2,28630,1.0,14,0,3.0,2,3,2,2,1.0,4.0,2.0,1,3,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,599.3704512372635,1078.5564046579332,479.18595342066965,15.817027237251379,23.239277018117672,0.12260536398467432,0.12260536398467432,229,0.4497816593886463,0.0,0
33,1,28,2,106,5,55610,1.0,21,1,1.0,3,1,0,0,4.0,3.0,3.0,1,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,600.7975468975469,1231.343362193362,630.5458152958153,16.259699186258704,22.91925264353735,0.11494252873563218,0.11494252873563218,231,0.5194805194805194,0.0,0
37,0,5,3,107,4,21440,6.0,19,0,17.0,3,5,0,3,3.0,1.0,3.0,4,3,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,600.4689754689755,1080.0660173160172,479.59704184704185,15.72601538418575,21.736942180849912,0.11494252873563218,0.11494252873563218,231,0.47619047619047616,0.0,0
46,0,2,4,108,2,30650,2.0,11,0,7.0,3,1,0,0,3.0,3.0,4.0,3,3,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,599.8310672514621,966.0502923976609,366.2192251461988,17.03660870604814,24.00147883378838,0.12643678160919541,0.12643678160919541,228,0.5219298245614035,0.39035087719298245,0
41,1,16,1,109,1,28100,1.0,11,0,8.0,3,8,7,7,1.0,2.0,3.0,4,3,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,599.8399141630902,1055.1144492131616,455.2745350500715,17.644057577799174,23.788108236706115,0.10727969348659004,0.10727969348659004,233,0.5107296137339056,0.0,0
50,0,9,3,110,3,98880,6.0,15,0,20.0,2,4,1,3,4.0,4.0,3.0,3,3,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,599.4907971014494,1012.9100724637681,413.41927536231884,16.168146095737487,24.399958365006224,0.11877394636015326,0.11877394636015326,230,0.4652173913043478,0.013043478260869565,0
40,1,8,3,111,1,86280,2.0,20,0,8.0,2,6,1,0,3.0,3.0,3.0,2,4,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,598.7279202279203,1156.4878917378915,557.7599715099715,16.106608993270058,25.19494556345202,0.10344827586206896,0.10344827586206896,234,0.47863247863247865,0.0,0
31,0,1,3,112,4,28670,0.0,24,0,3.0,5,2,2,2,3.0,2.0,3.0,3,4,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,598.9918699186992,1247.356571815718,648.3647018970189,17.489470478631393,24.38550094177773,0.05747126436781609,0.05747126436781609,246,0.483739837398374,0.0,0
21,1,10,2,113,1,53730,1.0,12,1,1.0,2,1,0,0,3.0,2.0,3.0,3,3,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,600.3084782608696,960.0216666666666,359.71318840579715,17.234390355338796,26.50751077499841,0.11877394636015326,0.11877394636015326,230,0.5130434782608696,0.49130434782608695,0
29,0,1,3,114,2,66670,9.0,12,1,6.0,6,3,1,2,4.0,4.0,3.0,4,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,600.4862585034014,1067.8028571428572,467.3165986394558,16.92176581514664,24.784446618216446,0.06130268199233716,0.06130268199233716,245,0.46530612244897956,0.0,0
35,0,29,3,115,3,50030,9.0,15,0,10.0,2,1,0,0,3.0,2.0,3.0,3,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,599.0384887005649,1062.1009180790961,463.0624293785311,16.15770199716489,22.955125055050864,0.09578544061302682,0.09578544061302682,236,0.4745762711864407,0.0,0
27,0,2,3,116,1,23670,2.0,12,1,5.0,2,5,0,4,4.0,2.0,3.0,3,3,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,599.9561253561254,971.3231481481481,371.3670227920228,17.150105988693397,24.8049648724062,0.10344827586206896,0.10344827586206896,234,0.5299145299145299,0.32905982905982906,0
28,0,2,2,117,3,28580,1.0,12,0,7.0,2,7,0,7,2.0,4.0,3.0,2,3,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,597.8285201149425,1025.0653735632184,427.2368534482759,17.191803198712428,26.22527816384149,0.1111111111111111,0.1111111111111111,232,0.44396551724137934,0.004310344827586207,0
49,0,2,3,118,2,52040,8.0,14,1,26.0,3,5,0,0,2.0,3.0,3.0,3,3,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,599.4794444444444,1068.9910416666667,469.51159722222224,17.500441946114204,24.241331819156674,0.08045977011494253,0.08045977011494253,240,0.5083333333333333,0.0,0
51,0,1,2,119,1,41050,4.0,22,1,18.0,2,7,0,7,3.0,4.0,2.0,3,4,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,599.6849415204679,1056.8490497076023,457.16410818713445,16.559675672883298,25.450583404269622,0.12643678160919541,0.12643678160919541,228,0.4824561403508772,0.0,0
36,0,15,2,120,1,96790,4.0,12,0,6.0,1,2,2,2,4.0,3.0,3.0,3,3,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,600.6764245014244,960.8242165242166,360.147792022792,17.115859673101625,22.752919498640583,0.10344827586206896,0.10344827586206896,234,0.5085470085470085,0.4829059829059829,0
34,1,7,3,121,1,56170,8.0,25,1,9.0,3,5,0,4,1.0,4.0,2.0,3,4,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,599.4563829787234,1146.2439716312056,546.7875886524823,15.642475243165396,23.578300889964304,0.09961685823754789,0.09961685823754789,235,0.4765957446808511,0.0,0
55,0,26,3,122,1,104480,2.0,13,0,30.0,3,5,1,2,3.0,4.0,3.0,3,3,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,598.6889124293785,1119.7372881355932,521.0483757062148,16.66187798422174,25.259442227516228,0.09578544061302682,0.09578544061302682,236,0.4872881355932203,0.0,0
24,0,1,3,123,5,28970,1.0,18,3,5.0,4,5,0,3,4.0,3.0,4.0,3,3,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,600.7229710144927,1200.3108695652174,599.5878985507246,17.277113931644266,24.122602003738184,0.11877394636015326,0.11877394636015326,230,0.508695652173913,0.0,0
30,0,3,3,124,2,59680,1.0,13,0,1.0,3,1,0,0,3.0,2.0,3.0,3,3,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,599.8668831168832,1013.8992784992785,414.0323953823954,17.416981307782674,24.912681654262798,0.11494252873563218,0.11494252873563218,231,0.49783549783549785,0.012987012987012988,0
26,1,14,3,125,2,75100,0.0,18,3,7.0,3,6,0,4,3.0,3.0,3.0,3,3,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,598.8106944444444,1018.7721527777777,419.9614583333333,17.183882079667256,25.038806120561908,0.08045977011494253,0.08045977011494253,240,0.4708333333333333,0.0125,0
22,0,16,5,126,1,29910,1.0,19,2,2.0,3,2,1,2,1.0,2.0,3.0,2,3,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,598.7829725829725,975.956782106782,377.1738095238095,16.637488259042485,25.7795033305006,0.11494252873563218,0.11494252873563218,231,0.4935064935064935,0.2554112554112554,0
36,0,1,3,127,5,196360,1.0,12,1,10.0,3,10,9,0,2.0,3.0,3.0,3,3,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,597.9077683615819,979.8768361581922,381.96906779661015,16.213724038516848,25.14982109960842,0.09578544061302682,0.09578544061302682,236,0.4406779661016949,0.211864406779661,0
30,1,3,2,128,3,11290,9.0,19,0,3.0,2,1,0,0,3.0,4.0,3.0,2,3,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,598.5368750000001,1090.0365277777778,491.4996527777777,16.992756071507102,24.538544789001797,0.08045977011494253,0.08045977011494253,240,0.45,0.0,0
37,0,10,1,129,1,133410,1.0,14,1,18.0,3,18,12,17,4.0,1.0,2.0,3,3,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,599.1986111111112,986.3239583333333,387.1253472222223,17.62954641908031,25.879546262704885,0.08045977011494253,0.08045977011494253,240,0.4625,0.15,0
40,0,6,2,130,3,43320,7.0,14,2,8.0,3,5,1,3,4.0,2.0,3.0,2,3,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,600.278695652174,1001.2578985507246,400.97920289855074,16.582459259962814,25.291853666579133,0.11877394636015326,0.11877394636015326,230,0.5173913043478261,0.05652173913043478,0
42,0,2,3,131,4,110310,3.0,12,1,8.0,2,5,1,2,2.0,1.0,3.0,2,3,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,598.6018439716313,1047.5607092198582,448.95886524822697,17.79467283207596,25.55368773308102,0.09961685823754789,0.09961685823754789,235,0.4765957446808511,0.0,0
37,0,9,1,132,3,44400,2.0,11,1,18.0,3,1,0,1,3.0,2.0,2.0,2,3,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,599.020612244898,1194.2285034013605,595.2078911564627,16.9784251244215,25.02842033077088,0.06130268199233716,0.06130268199233716,245,0.5020408163265306,0.0,0
43,0,10,2,133,1,46170,1.0,11,0,25.0,2,25,3,9,1.0,2.0,3.0,3,3,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,599.9202836879432,1044.8585815602837,444.9382978723404,16.443421728849366,25.061399973558956,0.09961685823754789,0.09961685823754789,235,0.4765957446808511,0.0,0
40,0,6,2,134,1,26470,6.0,13,0,20.0,2,1,0,0,2.0,3.0,3.0,2,3,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,598.9484593837535,1048.6687675070027,449.7203081232493,17.08730271768917,24.631988020129942,0.08812260536398467,0.08812260536398467,238,0.46638655462184875,0.0,0
54,0,9,3,135,2,63230,4.0,23,1,24.0,2,4,1,2,1.0,1.0,2.0,2,4,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,601.1570484581499,961.095227606461,359.93817914831135,17.517828655331204,25.187719573050686,0.13026819923371646,0.13026819923371646,227,0.5506607929515418,0.45374449339207046,0
34,0,28,3,136,1,56770,9.0,20,1,6.0,3,3,1,2,3.0,3.0,3.0,3,4,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,600.3915954415954,1011.9643162393163,411.57272079772076,16.77469412578075,24.475708528966795,0.10344827586206896,0.10344827586206896,234,0.5128205128205128,0.01282051282051282,0
31,0,10,4,137,3,21870,1.0,15,1,13.0,2,13,3,12,2.0,1.0,1.0,2,3,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,599.7448994252873,967.6594827586207,367.9145833333333,15.95084754373818,24.241550967004915,0.1111111111111111,0.1111111111111111,232,0.5,0.36637931034482757,0
43,0,14,3,138,1,37480,7.0,14,2,10.0,3,3,1,2,4.0,4.0,3.0,2,3,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,599.4103524229074,1059.8986784140968,460.48832599118947,17.04118995656755,23.6542543111504,0.13026819923371646,0.13026819923371646,227,0.5154185022026432,0.0,0
43,0,27,4,139,2,39770,4.0,18,1,8.0,3,5,0,2,3.0,3.0,3.0,3,3,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,599.6881652661066,1132.426330532213,532.7381652661065,16.664695136408874,25.308687998646587,0.08812260536398467,0.08812260536398467,238,0.4957983193277311,0.0,0
25,0,7,2,140,1,86330,1.0,19,1,5.0,2,5,1,3,2.0,4.0,3.0,4,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,599.5942528735634,1253.3449712643678,653.7507183908046,17.10518454036449,25.513769233294227,0.1111111111111111,0.1111111111111111,232,0.5129310344827587,0.0,0
37,0,1,3,141,3,20080,3.0,22,0,15.0,5,13,10,7,2.0,3.0,3.0,2,4,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,598.9715307582261,1240.4916309012879,641.5201001430615,16.691683816023836,26.00161527570075,0.10727969348659004,0.10727969348659004,233,0.49356223175965663,0.0,0
31,0,24,1,142,3,44400,1.0,13,1,4.0,2,4,3,2,4.0,1.0,3.0,3,3,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,602.8999281609196,1026.518893678161,423.6189655172414,15.711050811433156,24.835868452337564,0.1111111111111111,0.1111111111111111,232,0.5775862068965517,0.0,0
39,0,26,4,143,1,30670,1.0,20,1,21.0,5,21,1,6,2.0,3.0,3.0,1,4,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,599.4026530612246,1139.9534013605444,540.5507482993198,16.672166810752888,24.53908140418278,0.06130268199233716,0.06130268199233716,245,0.4857142857142857,0.0,0
56,0,20,4,144,3,53210,9.0,14,0,36.0,1,7,7,7,3.0,1.0,2.0,3,3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,601.4508368200837,1046.6776847977683,445.2268479776848,15.39027749003331,25.480094149851386,0.0842911877394636,0.0842911877394636,239,0.5690376569037657,0.0,0
30,0,5,4,145,2,54100,0.0,17,1,6.0,2,5,4,4,2.0,3.0,3.0,3,3,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,599.9327891156462,1055.091224489796,455.15843537414963,16.605838168219567,23.354496625083904,0.06130268199233716,0.06130268199233716,245,0.4816326530612245,0.0,0
41,0,7,3,146,3,27820,1.0,14,0,10.0,2,10,0,7,2.0,1.0,3.0,2,3,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,599.038865836791,996.4870677731675,397.4482019363762,16.26258477943509,26.06976026640257,0.07662835249042145,0.07662835249042145,241,0.5186721991701245,0.08298755186721991,0
28,0,7,3,147,3,119570,1.0,13,0,10.0,2,10,1,8,3.0,1.0,3.0,2,3,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,600.5264124293785,972.092302259887,371.56588983050847,16.080228940284645,24.552268957100882,0.09578544061302682,0.09578544061302682,236,0.5127118644067796,0.3135593220338983,0
25,1,5,2,148,3,26600,5.0,13,0,6.0,3,2,0,2,1.0,1.0,3.0,3,3,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,600.3249293785311,988.6631355932203,388.3382062146892,16.776434382371242,26.91724664871007,0.09578544061302682,0.09578544061302682,236,0.5254237288135594,0.1440677966101695,0
52,0,26,2,149,2,33750,2.0,21,0,28.0,2,5,0,4,4.0,3.0,3.0,2,4,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,600.1391632373113,1091.8422496570645,491.7030864197531,16.986870614208996,25.029965660391362,0.06896551724137931,0.06896551724137931,243,0.49794238683127573,0.0,0
45,0,2,3,150,1,50980,3.0,14,1,8.0,4,2,0,2,1.0,4.0,2.0,3,3,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,599.9627988748242,1007.2245428973278,407.26174402250354,17.799606692140028,24.049952945200307,0.09195402298850575,0.09195402298850575,237,0.4978902953586498,0.02531645569620253,0
52,0,12,3,151,2,48780,2.0,11,1,31.0,3,5,1,4,4.0,4.0,1.0,3,3,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,600.874609929078,1039.002978723404,438.1283687943262,16.73004603800044,24.61175324965417,0.09961685823754789,0.09961685823754789,235,0.5063829787234042,0.0,0
42,0,10,3,152,2,28370,2.0,13,1,19.0,0,5,0,2,1.0,3.0,3.0,2,3,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,599.2333333333335,1008.5777539341918,409.34442060085837,16.737484602072012,25.714279661430158,0.10727969348659004,0.10727969348659004,233,0.4592274678111588,0.02145922746781116,0
30,0,25,3,153,1,24060,2.0,20,1,11.0,5,5,0,2,3.0,4.0,3.0,3,4,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,599.8005072463768,1039.148043478261,439.3475362318841,16.914185711871486,23.164936156619678,0.11877394636015326,0.11877394636015326,230,0.5173913043478261,0.0,0
60,0,10,3,154,1,22690,5.0,18,1,33.0,4,29,11,10,1.0,1.0,1.0,3,3,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,599.9155890804598,969.7772988505748,369.8617097701149,16.91759105195445,25.95607135517727,0.1111111111111111,0.1111111111111111,232,0.4956896551724138,0.34051724137931033,0
46,0,19,4,155,1,41080,2.0,14,0,19.0,5,10,0,8,3.0,3.0,2.0,2,3,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,601.0674402250352,1057.6845288326301,456.61708860759495,15.943205996006167,23.166482790509935,0.09195402298850575,0.09195402298850575,237,0.5358649789029536,0.0,0
42,0,18,4,156,4,132060,0.0,13,2,7.0,2,6,0,4,4.0,4.0,4.0,3,3,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,598.3604341736694,994.0685574229691,395.70812324929966,17.55914730695409,27.290023231070816,0.08812260536398467,0.08812260536398467,238,0.4579831932773109,0.12605042016806722,0
24,1,27,2,157,1,104220,1.0,17,1,6.0,0,5,1,4,1.0,2.0,3.0,2,3,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,601.2737288135593,1240.2092514124295,638.9355225988701,16.76714180999551,23.714571142998423,0.09578544061302682,0.09578544061302682,236,0.538135593220339,0.0,0
